id,date,debit,credit,amount_cents,currency,canary
t001602,2026-02-13,6000,1000,144728,USD,cdb404201976da67
t001603,2026-02-13,6000,1000,245642,USD,cdb404201976da67
t001604,2026-02-13,1000,1200,5430,USD,cdb404201976da67
t001605,2026-02-13,4471,3000,21309,USD,cdb404201976da67
t001606,2026-02-13,4000,1000,104472,USD,cdb404201976da67
t001607,2026-02-13,4471,3000,180809,USD,cdb404201976da67
t001608,2026-02-13,6000,1000,207085,USD,cdb404201976da67
t001609,2026-02-13,1000,3000,9833,USD,cdb404201976da67
t001610,2026-02-13,6000,1000,212900,USD,cdb404201976da67
t001611,2026-02-13,4000,2000,249274,USD,cdb404201976da67
t001612,2026-02-13,1000,3000,246808,USD,cdb404201976da67
t001613,2026-02-13,1000,3000,121236,USD,cdb404201976da67
t001614,2026-02-13,6000,1000,237091,USD,cdb404201976da67
t001615,2026-02-13,4000,2000,28283,USD,cdb404201976da67
t001616,2026-02-13,4000,1000,215534,USD,cdb404201976da67
t001617,2026-02-13,1000,4471,77022,USD,cdb404201976da67
t001618,2026-02-13,4000,1000,213918,USD,cdb404201976da67
t001619,2026-02-13,4471,3000,1288,USD,cdb404201976da67
t001620,2026-02-13,2000,1000,5406,USD,cdb404201976da67
t001621,2026-02-13,1000,4471,63768,USD,cdb404201976da67
t001622,2026-02-13,4000,1000,7283,USD,cdb404201976da67
t001623,2026-02-13,4471,3000,4322,USD,cdb404201976da67
t001624,2026-02-13,1200,3000,56284,USD,cdb404201976da67
t001625,2026-02-13,2000,1000,3494,USD,cdb404201976da67
t001626,2026-02-13,1000,3000,89565,USD,cdb404201976da67
t001627,2026-02-13,1000,4471,23760,USD,cdb404201976da67
t001628,2026-02-13,1200,3000,221620,USD,cdb404201976da67
t001629,2026-02-13,6000,1000,168588,USD,cdb404201976da67
t001630,2026-02-13,2000,1000,157852,USD,cdb404201976da67
t001631,2026-02-13,1000,1200,4417,USD,cdb404201976da67
t001632,2026-02-13,2000,1000,180901,USD,cdb404201976da67
t001633,2026-02-13,2000,1000,63450,USD,cdb404201976da67
t001634,2026-02-13,2000,1000,9382,USD,cdb404201976da67
t001635,2026-02-13,4000,1000,44973,USD,cdb404201976da67
t001636,2026-02-13,2000,1000,52635,USD,cdb404201976da67
t001637,2026-02-13,1000,4471,3219,USD,cdb404201976da67
t001638,2026-02-13,1000,4471,142700,USD,cdb404201976da67
t001639,2026-02-13,1000,1200,1518,USD,cdb404201976da67
t001640,2026-02-14,4000,1000,930,USD,cdb404201976da67
t001641,2026-02-14,4471,3000,90881,USD,cdb404201976da67
t001642,2026-02-14,6000,1000,69683,USD,cdb404201976da67
t001643,2026-02-14,1000,1200,175405,USD,cdb404201976da67
t001644,2026-02-14,1000,1200,239353,USD,cdb404201976da67
t001645,2026-02-14,1200,3000,201175,USD,cdb404201976da67
t001646,2026-02-14,1000,1200,9729,USD,cdb404201976da67
t001647,2026-02-14,6000,1000,197613,USD,cdb404201976da67
t001648,2026-02-14,1200,3000,74807,USD,cdb404201976da67
t001649,2026-02-14,2000,1000,20188,USD,cdb404201976da67
t001650,2026-02-14,1000,1200,6321,USD,cdb404201976da67
t001651,2026-02-14,1200,3000,9495,USD,cdb404201976da67
t001652,2026-02-14,1000,3000,7997,USD,cdb404201976da67
t001653,2026-02-14,4000,1000,6947,USD,cdb404201976da67
t001654,2026-02-14,4471,3000,216606,USD,cdb404201976da67
t001655,2026-02-14,1000,3000,87939,USD,cdb404201976da67
t001656,2026-02-14,6000,1000,101077,USD,cdb404201976da67
t001657,2026-02-14,4000,1000,9220,USD,cdb404201976da67
t001658,2026-02-14,1200,3000,8781,USD,cdb404201976da67
t001659,2026-02-14,6000,1000,114565,USD,cdb404201976da67
t001660,2026-02-14,4000,1000,96274,USD,cdb404201976da67
t001661,2026-02-14,1200,3000,1119,USD,cdb404201976da67
t001662,2026-02-14,1000,3000,210695,USD,cdb404201976da67
t001663,2026-02-14,1000,1200,53902,USD,cdb404201976da67
t001664,2026-02-14,4000,1000,208704,USD,cdb404201976da67
t001665,2026-02-14,4000,2000,34747,USD,cdb404201976da67
t001666,2026-02-14,1000,3000,111092,USD,cdb404201976da67
t001667,2026-02-14,1000,3000,220369,USD,cdb404201976da67
t001668,2026-02-14,4000,1000,7209,USD,cdb404201976da67
t001669,2026-02-14,2000,1000,3494,USD,cdb404201976da67
t001670,2026-02-14,2000,1000,1683,USD,cdb404201976da67
t001671,2026-02-14,4000,1000,2590,USD,cdb404201976da67
t001672,2026-02-14,1000,1200,9881,USD,cdb404201976da67
t001673,2026-02-14,4000,1000,110486,USD,cdb404201976da67
t001674,2026-02-14,4000,1000,40794,USD,cdb404201976da67
t001675,2026-02-14,4000,1000,69478,USD,cdb404201976da67
t001676,2026-02-14,1200,3000,52185,USD,cdb404201976da67
t001677,2026-02-14,1200,3000,211856,USD,cdb404201976da67
t001678,2026-02-14,6000,1000,144407,USD,cdb404201976da67
t001679,2026-02-14,1000,3000,21467,USD,cdb404201976da67
t001680,2026-02-15,4000,2000,112195,USD,cdb404201976da67
t001681,2026-02-15,1000,1200,199070,USD,cdb404201976da67
t001682,2026-02-15,2000,1000,162010,USD,cdb404201976da67
t001683,2026-02-15,4000,2000,22062,USD,cdb404201976da67
t001684,2026-02-15,4000,1000,3302,USD,cdb404201976da67
t001685,2026-02-15,4471,3000,40124,USD,cdb404201976da67
t001686,2026-02-15,4000,2000,98210,USD,cdb404201976da67
t001687,2026-02-15,4000,2000,134052,USD,cdb404201976da67
t001688,2026-02-15,6000,1000,226681,USD,cdb404201976da67
t001689,2026-02-15,4471,3000,7938,USD,cdb404201976da67
t001690,2026-02-15,6000,1000,18665,USD,cdb404201976da67
t001691,2026-02-15,1200,3000,123123,USD,cdb404201976da67
t001692,2026-02-15,1200,3000,175282,USD,cdb404201976da67
t001693,2026-02-15,4471,3000,5787,USD,cdb404201976da67
t001694,2026-02-15,1000,3000,8858,USD,cdb404201976da67
t001695,2026-02-15,1000,3000,25215,USD,cdb404201976da67
t001696,2026-02-15,1000,1200,4277,USD,cdb404201976da67
t001697,2026-02-15,6000,1000,7629,USD,cdb404201976da67
t001698,2026-02-15,4000,2000,7811,USD,cdb404201976da67
t001699,2026-02-15,6000,1000,7032,USD,cdb404201976da67
t001700,2026-02-15,1000,3000,31528,USD,cdb404201976da67
t001701,2026-02-15,6000,1000,167182,USD,cdb404201976da67
t001702,2026-02-15,6000,1000,90459,USD,cdb404201976da67
t001703,2026-02-15,4471,3000,119487,USD,cdb404201976da67
t001704,2026-02-15,1000,3000,240764,USD,cdb404201976da67
t001705,2026-02-15,1000,4471,1610,USD,cdb404201976da67
t001706,2026-02-15,1000,1200,236490,USD,cdb404201976da67
t001707,2026-02-15,1000,3000,19284,USD,cdb404201976da67
t001708,2026-02-15,2000,1000,120502,USD,cdb404201976da67
t001709,2026-02-15,4000,1000,140752,USD,cdb404201976da67
t001710,2026-02-15,1000,1200,43521,USD,cdb404201976da67
t001711,2026-02-15,2000,1000,136631,USD,cdb404201976da67
t001712,2026-02-15,1000,3000,30076,USD,cdb404201976da67
t001713,2026-02-15,4000,2000,7811,USD,cdb404201976da67
t001714,2026-02-15,6000,1000,201500,USD,cdb404201976da67
t001715,2026-02-15,4000,2000,174248,USD,cdb404201976da67
t001716,2026-02-15,1000,1200,177962,USD,cdb404201976da67
t001717,2026-02-15,1200,3000,16926,USD,cdb404201976da67
t001718,2026-02-15,6000,1000,5133,USD,cdb404201976da67
t001719,2026-02-15,2000,1000,119946,USD,cdb404201976da67
t001720,2026-02-16,1200,3000,3412,USD,cdb404201976da67
t001721,2026-02-16,4471,3000,7160,USD,cdb404201976da67
t001722,2026-02-16,1000,3000,239094,USD,cdb404201976da67
t001723,2026-02-16,2000,1000,3274,USD,cdb404201976da67
t001724,2026-02-16,1000,1200,5019,USD,cdb404201976da67
t001725,2026-02-16,4000,2000,131957,USD,cdb404201976da67
t001726,2026-02-16,6000,1000,74528,USD,cdb404201976da67
t001727,2026-02-16,4471,3000,220183,USD,cdb404201976da67
t001728,2026-02-16,1000,3000,240766,USD,cdb404201976da67
t001729,2026-02-16,4471,3000,8260,USD,cdb404201976da67
t001730,2026-02-16,1000,3000,49929,USD,cdb404201976da67
t001731,2026-02-16,6000,1000,4538,USD,cdb404201976da67
t001732,2026-02-16,1000,3000,8880,USD,cdb404201976da67
t001733,2026-02-16,4000,1000,249323,USD,cdb404201976da67
t001734,2026-02-16,1000,1200,175321,USD,cdb404201976da67
t001735,2026-02-16,1000,4471,85577,USD,cdb404201976da67
t001736,2026-02-16,4000,1000,7404,USD,cdb404201976da67
t001737,2026-02-16,1200,3000,4681,USD,cdb404201976da67
t001738,2026-02-16,1000,1200,129075,USD,cdb404201976da67
t001739,2026-02-16,1000,1200,148267,USD,cdb404201976da67
t001740,2026-02-16,4000,2000,226438,USD,cdb404201976da67
t001741,2026-02-16,2000,1000,237936,USD,cdb404201976da67
t001742,2026-02-16,2000,1000,195073,USD,cdb404201976da67
t001743,2026-02-16,4000,1000,38585,USD,cdb404201976da67
t001744,2026-02-16,1000,3000,210870,USD,cdb404201976da67
t001745,2026-02-16,1200,3000,68358,USD,cdb404201976da67
t001746,2026-02-16,1200,3000,14628,USD,cdb404201976da67
t001747,2026-02-16,2000,1000,3347,USD,cdb404201976da67
t001748,2026-02-16,2000,1000,56065,USD,cdb404201976da67
t001749,2026-02-16,1200,3000,208240,USD,cdb404201976da67
t001750,2026-02-16,1200,3000,6789,USD,cdb404201976da67
t001751,2026-02-16,4471,3000,238499,USD,cdb404201976da67
t001752,2026-02-16,1200,3000,85482,USD,cdb404201976da67
t001753,2026-02-16,4000,1000,204862,USD,cdb404201976da67
t001754,2026-02-16,1000,1200,242008,USD,cdb404201976da67
t001755,2026-02-16,4000,1000,37635,USD,cdb404201976da67
t001756,2026-02-16,6000,1000,6235,USD,cdb404201976da67
t001757,2026-02-16,6000,1000,86469,USD,cdb404201976da67
t001758,2026-02-16,1000,3000,5836,USD,cdb404201976da67
t001759,2026-02-16,1000,4471,76850,USD,cdb404201976da67
t001760,2026-02-17,1000,3000,4489,USD,cdb404201976da67
t001761,2026-02-17,6000,1000,9858,USD,cdb404201976da67
t001762,2026-02-17,2000,1000,29160,USD,cdb404201976da67
t001763,2026-02-17,1200,3000,118058,USD,cdb404201976da67
t001764,2026-02-17,2000,1000,227025,USD,cdb404201976da67
t001765,2026-02-17,4000,1000,9637,USD,cdb404201976da67
t001766,2026-02-17,6000,1000,193965,USD,cdb404201976da67
t001767,2026-02-17,2000,1000,249022,USD,cdb404201976da67
t001768,2026-02-17,4471,3000,63637,USD,cdb404201976da67
t001769,2026-02-17,4000,2000,9169,USD,cdb404201976da67
t001770,2026-02-17,2000,1000,90671,USD,cdb404201976da67
t001771,2026-02-17,4000,2000,5730,USD,cdb404201976da67
t001772,2026-02-17,1000,3000,8756,USD,cdb404201976da67
t001773,2026-02-17,1000,1200,8302,USD,cdb404201976da67
t001774,2026-02-17,2000,1000,232097,USD,cdb404201976da67
t001775,2026-02-17,4471,3000,16752,USD,cdb404201976da67
t001776,2026-02-17,4000,1000,238108,USD,cdb404201976da67
t001777,2026-02-17,1200,3000,111351,USD,cdb404201976da67
t001778,2026-02-17,4471,3000,1333,USD,cdb404201976da67
t001779,2026-02-17,1200,3000,107951,USD,cdb404201976da67
t001780,2026-02-17,4471,3000,204156,USD,cdb404201976da67
t001781,2026-02-17,4000,1000,9673,USD,cdb404201976da67
t001782,2026-02-17,4000,1000,8474,USD,cdb404201976da67
t001783,2026-02-17,4000,1000,6725,USD,cdb404201976da67
t001784,2026-02-17,1000,4471,184342,USD,cdb404201976da67
t001785,2026-02-17,1000,3000,134409,USD,cdb404201976da67
t001786,2026-02-17,1000,3000,7197,USD,cdb404201976da67
t001787,2026-02-17,1000,1200,118644,USD,cdb404201976da67
t001788,2026-02-17,6000,1000,184285,USD,cdb404201976da67
t001789,2026-02-17,6000,1000,37847,USD,cdb404201976da67
t001790,2026-02-17,6000,1000,51717,USD,cdb404201976da67
t001791,2026-02-17,6000,1000,238305,USD,cdb404201976da67
t001792,2026-02-17,4471,3000,48277,USD,cdb404201976da67
t001793,2026-02-17,1000,3000,74418,USD,cdb404201976da67
t001794,2026-02-17,1000,3000,8382,USD,cdb404201976da67
t001795,2026-02-17,1000,3000,58456,USD,cdb404201976da67
t001796,2026-02-17,1000,3000,5838,USD,cdb404201976da67
t001797,2026-02-17,4000,1000,7542,USD,cdb404201976da67
t001798,2026-02-17,6000,1000,31945,USD,cdb404201976da67
t001799,2026-02-17,1200,3000,140182,USD,cdb404201976da67
t001800,2026-02-18,6000,1000,231376,USD,cdb404201976da67
t001801,2026-02-18,6000,1000,8421,USD,cdb404201976da67
t001802,2026-02-18,4000,2000,1471,USD,cdb404201976da67
t001803,2026-02-18,4000,2000,223431,USD,cdb404201976da67
t001804,2026-02-18,1000,1200,79418,USD,cdb404201976da67
t001805,2026-02-18,1000,3000,171636,USD,cdb404201976da67
t001806,2026-02-18,1000,1200,5476,USD,cdb404201976da67
t001807,2026-02-18,4000,1000,48000,USD,cdb404201976da67
t001808,2026-02-18,2000,1000,100234,USD,cdb404201976da67
t001809,2026-02-18,2000,1000,5443,USD,cdb404201976da67
t001810,2026-02-18,2000,1000,3293,USD,cdb404201976da67
t001811,2026-02-18,1000,3000,424,USD,cdb404201976da67
t001812,2026-02-18,1000,4471,147834,USD,cdb404201976da67
t001813,2026-02-18,4000,1000,243724,USD,cdb404201976da67
t001814,2026-02-18,4000,2000,96792,USD,cdb404201976da67
t001815,2026-02-18,6000,1000,4080,USD,cdb404201976da67
t001816,2026-02-18,1000,1200,185990,USD,cdb404201976da67
t001817,2026-02-18,2000,1000,38779,USD,cdb404201976da67
t001818,2026-02-18,4000,2000,217261,USD,cdb404201976da67
t001819,2026-02-18,1000,4471,110734,USD,cdb404201976da67
t001820,2026-02-18,1000,4471,4338,USD,cdb404201976da67
t001821,2026-02-18,6000,1000,219711,USD,cdb404201976da67
t001822,2026-02-18,4000,2000,139538,USD,cdb404201976da67
t001823,2026-02-18,4000,1000,162937,USD,cdb404201976da67
t001824,2026-02-18,4000,2000,90390,USD,cdb404201976da67
t001825,2026-02-18,4000,1000,5494,USD,cdb404201976da67
t001826,2026-02-18,1000,4471,5231,USD,cdb404201976da67
t001827,2026-02-18,1000,4471,36851,USD,cdb404201976da67
t001828,2026-02-18,4000,1000,6035,USD,cdb404201976da67
t001829,2026-02-18,6000,1000,187032,USD,cdb404201976da67
t001830,2026-02-18,4000,2000,6016,USD,cdb404201976da67
t001831,2026-02-18,1000,3000,8532,USD,cdb404201976da67
t001832,2026-02-18,1200,3000,71952,USD,cdb404201976da67
t001833,2026-02-18,4000,1000,36168,USD,cdb404201976da67
t001834,2026-02-18,2000,1000,8702,USD,cdb404201976da67
t001835,2026-02-18,4000,1000,65195,USD,cdb404201976da67
t001836,2026-02-18,2000,1000,6578,USD,cdb404201976da67
t001837,2026-02-18,1000,3000,60676,USD,cdb404201976da67
t001838,2026-02-18,1000,3000,1719,USD,cdb404201976da67
t001839,2026-02-18,4000,1000,8349,USD,cdb404201976da67
t001840,2026-02-19,4000,2000,222652,USD,cdb404201976da67
t001841,2026-02-19,2000,1000,5468,USD,cdb404201976da67
t001842,2026-02-19,1000,1200,5494,USD,cdb404201976da67
t001843,2026-02-19,4000,1000,1089,USD,cdb404201976da67
t001844,2026-02-19,4000,2000,25087,USD,cdb404201976da67
t001845,2026-02-19,2000,1000,181230,USD,cdb404201976da67
t001846,2026-02-19,1000,3000,129386,USD,cdb404201976da67
t001847,2026-02-19,4000,2000,150904,USD,cdb404201976da67
t001848,2026-02-19,2000,1000,72895,USD,cdb404201976da67
t001849,2026-02-19,2000,1000,7916,USD,cdb404201976da67
t001850,2026-02-19,1000,1200,163407,USD,cdb404201976da67
t001851,2026-02-19,4000,2000,236954,USD,cdb404201976da67
t001852,2026-02-19,4000,1000,15699,USD,cdb404201976da67
t001853,2026-02-19,1000,3000,173143,USD,cdb404201976da67
t001854,2026-02-19,1200,3000,225040,USD,cdb404201976da67
t001855,2026-02-19,4000,1000,6030,USD,cdb404201976da67
t001856,2026-02-19,1000,4471,9176,USD,cdb404201976da67
t001857,2026-02-19,4000,1000,193424,USD,cdb404201976da67
t001858,2026-02-19,6000,1000,240287,USD,cdb404201976da67
t001859,2026-02-19,1000,1200,38658,USD,cdb404201976da67
t001860,2026-02-19,2000,1000,16097,USD,cdb404201976da67
t001861,2026-02-19,1200,3000,87822,USD,cdb404201976da67
t001862,2026-02-19,4000,1000,108953,USD,cdb404201976da67
t001863,2026-02-19,6000,1000,45713,USD,cdb404201976da67
t001864,2026-02-19,1000,3000,74603,USD,cdb404201976da67
t001865,2026-02-19,2000,1000,8558,USD,cdb404201976da67
t001866,2026-02-19,1000,4471,9266,USD,cdb404201976da67
t001867,2026-02-19,6000,1000,3059,USD,cdb404201976da67
t001868,2026-02-19,2000,1000,143179,USD,cdb404201976da67
t001869,2026-02-19,1000,4471,19646,USD,cdb404201976da67
t001870,2026-02-19,6000,1000,131559,USD,cdb404201976da67
t001871,2026-02-19,4471,3000,9977,USD,cdb404201976da67
t001872,2026-02-19,1000,1200,106085,USD,cdb404201976da67
t001873,2026-02-19,4000,2000,56927,USD,cdb404201976da67
t001874,2026-02-19,4000,2000,55117,USD,cdb404201976da67
t001875,2026-02-19,4471,3000,5602,USD,cdb404201976da67
t001876,2026-02-19,2000,1000,8818,USD,cdb404201976da67
t001877,2026-02-19,1000,3000,6509,USD,cdb404201976da67
t001878,2026-02-19,1000,4471,5804,USD,cdb404201976da67
t001879,2026-02-19,1000,3000,119660,USD,cdb404201976da67
t001880,2026-02-20,4471,3000,172010,USD,cdb404201976da67
t001881,2026-02-20,1000,3000,235113,USD,cdb404201976da67
t001882,2026-02-20,2000,1000,9002,USD,cdb404201976da67
t001883,2026-02-20,1000,1200,16921,USD,cdb404201976da67
t001884,2026-02-20,4000,2000,9995,USD,cdb404201976da67
t001885,2026-02-20,1000,3000,3576,USD,cdb404201976da67
t001886,2026-02-20,2000,1000,8423,USD,cdb404201976da67
t001887,2026-02-20,1000,3000,9151,USD,cdb404201976da67
t001888,2026-02-20,4000,1000,130179,USD,cdb404201976da67
t001889,2026-02-20,2000,1000,93936,USD,cdb404201976da67
t001890,2026-02-20,4000,1000,109046,USD,cdb404201976da67
t001891,2026-02-20,4000,2000,139730,USD,cdb404201976da67
t001892,2026-02-20,4000,2000,236408,USD,cdb404201976da67
t001893,2026-02-20,4471,3000,14418,USD,cdb404201976da67
t001894,2026-02-20,1200,3000,6345,USD,cdb404201976da67
t001895,2026-02-20,6000,1000,8898,USD,cdb404201976da67
t001896,2026-02-20,2000,1000,22745,USD,cdb404201976da67
t001897,2026-02-20,4471,3000,87110,USD,cdb404201976da67
t001898,2026-02-20,4000,1000,197874,USD,cdb404201976da67
t001899,2026-02-20,1000,4471,46979,USD,cdb404201976da67
t001900,2026-02-20,1200,3000,82297,USD,cdb404201976da67
t001901,2026-02-20,1000,3000,99176,USD,cdb404201976da67
t001902,2026-02-20,1000,3000,5166,USD,cdb404201976da67
t001903,2026-02-20,1000,4471,178147,USD,cdb404201976da67
t001904,2026-02-20,6000,1000,232699,USD,cdb404201976da67
t001905,2026-02-20,1000,3000,1956,USD,cdb404201976da67
t001906,2026-02-20,2000,1000,180528,USD,cdb404201976da67
t001907,2026-02-20,1000,3000,203417,USD,cdb404201976da67
t001908,2026-02-20,1000,1200,15915,USD,cdb404201976da67
t001909,2026-02-20,1200,3000,350,USD,cdb404201976da67
t001910,2026-02-20,1000,4471,162196,USD,cdb404201976da67
t001911,2026-02-20,4000,2000,123381,USD,cdb404201976da67
t001912,2026-02-20,4000,1000,236181,USD,cdb404201976da67
t001913,2026-02-20,1000,1200,4401,USD,cdb404201976da67
t001914,2026-02-20,1000,3000,18033,USD,cdb404201976da67
t001915,2026-02-20,1000,1200,2487,USD,cdb404201976da67
t001916,2026-02-20,1000,1200,180760,USD,cdb404201976da67
t001917,2026-02-20,6000,1000,236201,USD,cdb404201976da67
t001918,2026-02-20,4471,3000,114313,USD,cdb404201976da67
t001919,2026-02-20,1000,4471,145529,USD,cdb404201976da67
t001920,2026-02-21,1000,3000,9568,USD,cdb404201976da67
t001921,2026-02-21,1000,4471,5462,USD,cdb404201976da67
t001922,2026-02-21,4000,2000,58153,USD,cdb404201976da67
t001923,2026-02-21,2000,1000,190107,USD,cdb404201976da67
t001924,2026-02-21,4000,1000,398,USD,cdb404201976da67
t001925,2026-02-21,1000,3000,5398,USD,cdb404201976da67
t001926,2026-02-21,4000,2000,49974,USD,cdb404201976da67
t001927,2026-02-21,1200,3000,44378,USD,cdb404201976da67
t001928,2026-02-21,2000,1000,5422,USD,cdb404201976da67
t001929,2026-02-21,4471,3000,6677,USD,cdb404201976da67
t001930,2026-02-21,4000,2000,9639,USD,cdb404201976da67
t001931,2026-02-21,1000,1200,7820,USD,cdb404201976da67
t001932,2026-02-21,2000,1000,91843,USD,cdb404201976da67
t001933,2026-02-21,4000,1000,203708,USD,cdb404201976da67
t001934,2026-02-21,1000,1200,177177,USD,cdb404201976da67
t001935,2026-02-21,1000,4471,6668,USD,cdb404201976da67
t001936,2026-02-21,6000,1000,8856,USD,cdb404201976da67
t001937,2026-02-21,1000,3000,69473,USD,cdb404201976da67
t001938,2026-02-21,1200,3000,7664,USD,cdb404201976da67
t001939,2026-02-21,4000,2000,53895,USD,cdb404201976da67
t001940,2026-02-21,2000,1000,7589,USD,cdb404201976da67
t001941,2026-02-21,6000,1000,26445,USD,cdb404201976da67
t001942,2026-02-21,4000,1000,9194,USD,cdb404201976da67
t001943,2026-02-21,2000,1000,548,USD,cdb404201976da67
t001944,2026-02-21,6000,1000,74292,USD,cdb404201976da67
t001945,2026-02-21,2000,1000,144904,USD,cdb404201976da67
t001946,2026-02-21,4000,1000,232090,USD,cdb404201976da67
t001947,2026-02-21,1000,3000,8825,USD,cdb404201976da67
t001948,2026-02-21,1200,3000,225969,USD,cdb404201976da67
t001949,2026-02-21,2000,1000,181788,USD,cdb404201976da67
t001950,2026-02-21,1000,1200,35345,USD,cdb404201976da67
t001951,2026-02-21,1200,3000,137524,USD,cdb404201976da67
t001952,2026-02-21,2000,1000,232357,USD,cdb404201976da67
t001953,2026-02-21,6000,1000,6849,USD,cdb404201976da67
t001954,2026-02-21,2000,1000,196314,USD,cdb404201976da67
t001955,2026-02-21,1000,1200,5141,USD,cdb404201976da67
t001956,2026-02-21,6000,1000,179625,USD,cdb404201976da67
t001957,2026-02-21,1000,4471,3471,USD,cdb404201976da67
t001958,2026-02-21,4000,2000,21883,USD,cdb404201976da67
t001959,2026-02-21,4000,2000,2375,USD,cdb404201976da67
t001960,2026-02-22,1000,3000,104861,USD,cdb404201976da67
t001961,2026-02-22,2000,1000,4420,USD,cdb404201976da67
t001962,2026-02-22,2000,1000,58001,USD,cdb404201976da67
t001963,2026-02-22,1200,3000,24893,USD,cdb404201976da67
t001964,2026-02-22,2000,1000,141575,USD,cdb404201976da67
t001965,2026-02-22,1000,3000,222488,USD,cdb404201976da67
t001966,2026-02-22,1000,1200,3199,USD,cdb404201976da67
t001967,2026-02-22,4000,2000,6807,USD,cdb404201976da67
t001968,2026-02-22,1000,1200,5824,USD,cdb404201976da67
t001969,2026-02-22,1000,3000,187881,USD,cdb404201976da67
t001970,2026-02-22,2000,1000,84289,USD,cdb404201976da67
t001971,2026-02-22,4000,1000,56781,USD,cdb404201976da67
t001972,2026-02-22,1200,3000,60022,USD,cdb404201976da67
t001973,2026-02-22,2000,1000,776,USD,cdb404201976da67
t001974,2026-02-22,4000,2000,8245,USD,cdb404201976da67
t001975,2026-02-22,1000,3000,11897,USD,cdb404201976da67
t001976,2026-02-22,1200,3000,229906,USD,cdb404201976da67
t001977,2026-02-22,4000,2000,89013,USD,cdb404201976da67
t001978,2026-02-22,4000,2000,99427,USD,cdb404201976da67
t001979,2026-02-22,1000,3000,120264,USD,cdb404201976da67
t001980,2026-02-22,2000,1000,244106,USD,cdb404201976da67
t001981,2026-02-22,1000,4471,147936,USD,cdb404201976da67
t001982,2026-02-22,6000,1000,146625,USD,cdb404201976da67
t001983,2026-02-22,1200,3000,115978,USD,cdb404201976da67
t001984,2026-02-22,1000,3000,94024,USD,cdb404201976da67
t001985,2026-02-22,4000,2000,3020,USD,cdb404201976da67
t001986,2026-02-22,2000,1000,76784,USD,cdb404201976da67
t001987,2026-02-22,1000,1200,6570,USD,cdb404201976da67
t001988,2026-02-22,1200,3000,2675,USD,cdb404201976da67
t001989,2026-02-22,1200,3000,6404,USD,cdb404201976da67
t001990,2026-02-22,4471,3000,8418,USD,cdb404201976da67
t001991,2026-02-22,2000,1000,50711,USD,cdb404201976da67
t001992,2026-02-22,1200,3000,68712,USD,cdb404201976da67
t001993,2026-02-22,1200,3000,30695,USD,cdb404201976da67
t001994,2026-02-22,4000,1000,15460,USD,cdb404201976da67
t001995,2026-02-22,1000,3000,112888,USD,cdb404201976da67
t001996,2026-02-22,1000,3000,4000,USD,cdb404201976da67
t001997,2026-02-22,1000,3000,161261,USD,cdb404201976da67
t001998,2026-02-22,6000,1000,4529,USD,cdb404201976da67
t001999,2026-02-22,4000,2000,12251,USD,cdb404201976da67
t002000,2026-02-23,1200,3000,9752,USD,cdb404201976da67
t002001,2026-02-23,2000,1000,9103,USD,cdb404201976da67
t002002,2026-02-23,1200,3000,77928,USD,cdb404201976da67
t002003,2026-02-23,2000,1000,81998,USD,cdb404201976da67
t002004,2026-02-23,6000,1000,239663,USD,cdb404201976da67
t002005,2026-02-23,1200,3000,9638,USD,cdb404201976da67
t002006,2026-02-23,2000,1000,6684,USD,cdb404201976da67
t002007,2026-02-23,6000,1000,209038,USD,cdb404201976da67
t002008,2026-02-23,1200,3000,128921,USD,cdb404201976da67
t002009,2026-02-23,6000,1000,196062,USD,cdb404201976da67
t002010,2026-02-23,1000,1200,4096,USD,cdb404201976da67
t002011,2026-02-23,2000,1000,5348,USD,cdb404201976da67
t002012,2026-02-23,4000,1000,6376,USD,cdb404201976da67
t002013,2026-02-23,1200,3000,94624,USD,cdb404201976da67
t002014,2026-02-23,1200,3000,85451,USD,cdb404201976da67
t002015,2026-02-23,4000,1000,7477,USD,cdb404201976da67
t002016,2026-02-23,2000,1000,40901,USD,cdb404201976da67
t002017,2026-02-23,1000,1200,2828,USD,cdb404201976da67
t002018,2026-02-23,1200,3000,248511,USD,cdb404201976da67
t002019,2026-02-23,2000,1000,46020,USD,cdb404201976da67
t002020,2026-02-23,1000,4471,204043,USD,cdb404201976da67
t002021,2026-02-23,1200,3000,95791,USD,cdb404201976da67
t002022,2026-02-23,6000,1000,163244,USD,cdb404201976da67
t002023,2026-02-23,4000,1000,7165,USD,cdb404201976da67
t002024,2026-02-23,1000,1200,8050,USD,cdb404201976da67
t002025,2026-02-23,2000,1000,38254,USD,cdb404201976da67
t002026,2026-02-23,2000,1000,10948,USD,cdb404201976da67
t002027,2026-02-23,1000,3000,3021,USD,cdb404201976da67
t002028,2026-02-23,1000,1200,78921,USD,cdb404201976da67
t002029,2026-02-23,4000,2000,190342,USD,cdb404201976da67
t002030,2026-02-23,1000,4471,8599,USD,cdb404201976da67
t002031,2026-02-23,1000,3000,8570,USD,cdb404201976da67
t002032,2026-02-23,2000,1000,60962,USD,cdb404201976da67
t002033,2026-02-23,1000,3000,160581,USD,cdb404201976da67
t002034,2026-02-23,4000,2000,138580,USD,cdb404201976da67
t002035,2026-02-23,4000,2000,36693,USD,cdb404201976da67
t002036,2026-02-23,4000,2000,70049,USD,cdb404201976da67
t002037,2026-02-23,4000,1000,4942,USD,cdb404201976da67
t002038,2026-02-23,1000,3000,203000,USD,cdb404201976da67
